Date,Price,Open,High,Low,Vol.,Change %
4/13/2018,32144.4,"34,057.80","34,287.40","31,914.80",4.24M,-5.41%
4/16/2018,30613.7,"31,379.10","32,144.40","30,613.70",2.78M,-4.76%
4/17/2018,32067.9,"30,613.70","32,067.90","30,384.10",3.16M,4.75%
4/18/2018,30766.8,"32,680.20","32,680.20","30,766.80",1.50M,-4.06%
4/19/2018,29083,"30,766.80","30,919.90","28,930.00",3.46M,-5.47%
4/20/2018,30192.8,"29,465.70","30,269.30","28,317.70",3.04M,3.82%
4/23/2018,28088.1,"30,460.70","31,111.20","28,088.10",4.04M,-6.97%
4/24/2018,29083,"28,317.70","29,465.70","27,475.80",3.15M,3.54%
4/26/2018,27935,"28,930.00","29,465.70","27,169.70",2.78M,-3.95%
4/27/2018,27628.9,"27,858.50","29,159.60","27,552.40",2.55M,-1.10%
5/2/2018,25715.5,"28,088.10","28,241.20","25,715.50",2.35M,-6.93%
5/3/2018,25792.1,"24,644.10","26,710.50","23,917.00",5.24M,0.30%
5/4/2018,24873.7,"26,098.20","26,404.30","24,873.70",2.01M,-3.56%
5/7/2018,26595.7,"25,218.10","26,595.70","24,261.40",4.48M,6.92%
5/8/2018,27169.7,"26,595.70","28,279.40","26,327.80",3.79M,2.16%
5/9/2018,26787,"26,787.00","27,743.70","26,404.30",2.32M,-1.41%
5/10/2018,25026.7,"26,327.80","27,246.20","24,911.90",3.56M,-6.57%
5/11/2018,26021.7,"25,026.70","26,174.70","24,108.30",2.66M,3.98%
5/14/2018,26251.3,"26,480.90","26,557.40","25,792.10",1.15M,0.88%
5/15/2018,26480.9,"26,251.30","26,787.00","26,021.70",2.79M,0.87%
5/16/2018,25409.4,"26,098.20","26,251.30","25,371.10",2.34M,-4.05%
5/17/2018,25256.3,"25,409.40","25,639.00","25,026.70",1.89M,-0.60%
5/18/2018,25218.1,"25,256.30","25,562.50","23,725.60",3.69M,-0.15%
5/21/2018,24108.3,"25,218.10","25,218.10","24,108.30",3.03M,-4.40%
5/22/2018,22424.6,"23,725.60","24,031.80","22,424.60",3.92M,-6.98%
5/23/2018,23304.7,"22,041.90","23,343.00","22,003.60",2.29M,3.92%
5/24/2018,22692.4,"23,343.00","23,534.30","22,539.40",1.37M,-2.63%
5/25/2018,21200,"22,845.50","23,036.80","21,200.00",2.72M,-6.58%
5/28/2018,19745.9,"20,740.80","20,817.30","19,745.90",4.91M,-6.86%
5/29/2018,21123.5,"20,281.60","21,123.50","19,745.90",3.61M,6.98%
5/30/2018,21123.5,"21,429.60","21,812.30","20,932.10",2.70M,0.00%
5/31/2018,22386.3,"20,893.90","22,501.10","20,893.90",4.29M,5.98%
6/1/2018,22730.7,"22,195.00","23,496.00","22,041.90",4.57M,1.54%
6/4/2018,23343,"22,195.00","23,419.50","21,735.70",6.14M,2.69%
6/5/2018,23266.4,"23,189.90","23,878.70","22,654.20",3.86M,-0.33%
6/6/2018,24337.9,"23,304.70","24,337.90","22,807.20",3.19M,4.61%
6/7/2018,23878.7,"24,337.90","24,644.10","23,878.70",4.66M,-1.89%
6/8/2018,24108.3,"23,878.70","24,261.40","23,572.60",3.37M,0.96%
6/11/2018,23725.6,"23,802.20","24,452.70","23,725.60",2.92M,-1.59%
6/12/2018,22654.2,"23,189.90","23,343.00","22,080.20",5.43M,-4.52%
6/13/2018,22692.4,"22,654.20","22,960.30","22,309.80",2.10M,0.17%
6/14/2018,21659.2,"22,730.70","22,883.80","21,659.20",4.87M,-4.55%
6/15/2018,22195,"21,429.60","22,195.00","21,276.50",2.84M,2.47%
6/18/2018,20893.9,"22,195.00","22,233.20","20,817.30",3.61M,-5.86%
6/19/2018,20511.2,"20,511.20","20,664.30","19,439.70",6.87M,-1.83%
6/20/2018,21429.6,"20,740.80","21,429.60","20,396.40",2.97M,4.48%
6/21/2018,20511.2,"21,123.50","21,429.60","20,358.10",2.61M,-4.29%
6/22/2018,21046.9,"19,937.20","21,161.70","19,937.20",2.87M,2.61%
6/25/2018,21582.7,"21,467.90","21,927.10","21,353.10",2.44M,2.55%
6/26/2018,21276.5,"21,046.90","21,506.10","20,893.90",1.61M,-1.42%
6/27/2018,20511.2,"21,276.50","21,582.70","20,511.20",2.43M,-3.60%
6/28/2018,19822.4,"20,205.10","20,511.20","19,745.90",4.82M,-3.36%
6/29/2018,19898.9,"19,898.90","20,434.70","19,669.30",2.66M,0.39%
7/2/2018,18942.2,"19,516.30","19,898.90","18,636.10",4.46M,-4.81%
7/3/2018,17641.2,"18,980.50","19,248.40","17,641.20",6.22M,-6.87%
7/4/2018,17526.4,"17,641.20","17,717.70","16,799.30",5.84M,-0.65%
7/5/2018,16531.4,"17,258.50","17,641.20","16,301.80",3.83M,-5.68%
7/6/2018,17679.4,"16,378.30","17,679.40","15,957.40",6.37M,6.94%
7/9/2018,17832.5,"18,062.10","18,674.40","17,794.20",6.82M,0.87%
7/10/2018,18100.4,"18,138.60","18,636.10","17,909.00",4.54M,1.50%
7/11/2018,16914.1,"17,449.80","17,602.90","16,837.60",6.84M,-6.55%
7/12/2018,17602.9,"17,143.70","18,062.10","16,875.80",3.16M,4.07%
7/13/2018,17985.6,"17,985.60","18,368.20","17,832.50",3.95M,2.17%
7/16/2018,18483,"18,368.20","18,674.40","18,138.60",3.66M,2.77%
7/17/2018,19057,"18,062.10","19,248.40","18,062.10",5.02M,3.11%
7/18/2018,20013.7,"19,133.60","20,052.00","19,057.00",5.05M,5.02%
7/19/2018,19745.9,"19,898.90","20,052.00","19,516.30",4.21M,-1.34%
7/20/2018,19439.7,"19,439.70","19,822.40","18,980.50",5.38M,-1.55%
7/23/2018,18980.5,"19,439.70","20,052.00","18,980.50",3.93M,-2.36%
7/24/2018,18980.5,"18,904.00","19,516.30","18,368.20",3.26M,0.00%
7/25/2018,18062.1,"19,133.60","19,248.40","18,062.10",3.49M,-4.84%
7/26/2018,18444.8,"18,062.10","18,444.80","17,794.20",2.97M,2.12%
7/27/2018,18980.5,"18,444.80","19,095.30","18,368.20",2.55M,2.90%
7/30/2018,20128.5,"19,286.70","20,128.50","19,133.60",4.77M,6.05%
7/31/2018,20128.5,"20,052.00","20,626.00","19,784.10",6.67M,0.00%
8/1/2018,20128.5,"20,128.50","20,511.20","19,898.90",4.39M,0.00%
8/2/2018,20052,"19,898.90","20,052.00","19,363.20",4.43M,-0.38%
8/3/2018,20319.9,"20,358.10","20,434.70","20,128.50",3.25M,1.34%
8/6/2018,20549.5,"20,358.10","21,123.50","19,937.20",4.10M,1.13%
8/7/2018,21008.7,"20,128.50","21,200.00","20,128.50",4.66M,2.23%
8/8/2018,22348,"21,046.90","22,348.00","21,046.90",5.67M,6.37%
8/9/2018,22080.2,"22,577.60","22,807.20","22,041.90",4.33M,-1.20%
8/10/2018,22883.8,"21,888.80","22,883.80","21,812.30",5.56M,3.64%
8/13/2018,23343,"22,730.70","23,610.80","22,654.20",4.62M,2.01%
8/14/2018,22960.3,"23,343.00","23,457.80","22,883.80",2.75M,-1.64%
8/15/2018,22424.6,"23,343.00","23,496.00","21,888.80",6.22M,-2.33%
8/16/2018,22960.3,"22,156.70","22,998.60","21,429.60",6.31M,2.39%
8/17/2018,23802.2,"23,419.50","24,261.40","23,036.80",5.87M,3.67%
8/20/2018,24031.8,"23,725.60","24,337.90","23,572.60",4.49M,0.96%
8/21/2018,25256.3,"23,725.60","25,256.30","23,725.60",5.12M,5.10%
8/22/2018,24873.7,"25,409.40","25,792.10","24,797.10",5.47M,-1.51%
8/23/2018,25294.6,"25,026.70","25,639.00","24,644.10",4.20M,1.69%
8/24/2018,25562.5,"24,950.20","25,677.30","24,950.20",3.49M,1.06%
8/27/2018,26021.7,"25,792.10","26,098.20","25,600.70",3.20M,1.80%
8/28/2018,25792.1,"26,251.30","26,251.30","25,485.90",3.25M,-0.88%
8/29/2018,25753.8,"25,792.10","26,098.20","25,677.30",2.92M,-0.15%
8/30/2018,26710.5,"25,715.50","26,710.50","25,639.00",4.13M,3.71%
8/31/2018,26327.8,"26,633.90","26,787.00","26,251.30",2.94M,-1.43%
9/4/2018,24873.7,"26,021.70","26,021.70","24,644.10",5.14M,-5.52%
9/5/2018,25332.9,"24,644.10","25,524.20","24,605.80",4.13M,1.85%
9/6/2018,25065,"25,332.90","25,409.40","24,797.10",2.42M,-1.06%
9/7/2018,25945.1,"24,873.70","26,136.50","24,873.70",3.99M,3.51%
9/10/2018,26021.7,"25,868.60","26,404.30","25,639.00",3.87M,0.30%
9/11/2018,27016.6,"26,021.70","27,093.20","25,945.10",5.50M,3.82%
9/12/2018,26595.7,"27,169.70","27,246.20","26,595.70",3.18M,-1.56%
9/13/2018,26787,"26,940.10","27,169.70","26,404.30",3.75M,0.72%
9/14/2018,26672.2,"27,016.60","27,169.70","26,557.40",2.08M,-0.43%
9/17/2018,26174.7,"26,557.40","26,863.50","26,174.70",2.72M,-1.87%
9/18/2018,26978.3,"25,868.60","27,016.60","25,639.00",5.19M,3.07%
9/19/2018,27016.6,"27,169.70","27,514.10","26,940.10",3.70M,0.14%
9/20/2018,27169.7,"27,016.60","27,361.00","26,672.20",2.90M,0.57%
9/21/2018,27016.6,"27,322.80","27,361.00","26,519.10",5.82M,-0.56%
9/24/2018,26710.5,"27,016.60","27,246.20","26,672.20",3.05M,-1.13%
9/25/2018,26787,"26,595.70","27,246.20","26,480.90",2.29M,0.29%
9/26/2018,26710.5,"26,748.70","27,131.40","26,710.50",2.46M,-0.29%
9/27/2018,26519.1,"26,787.00","26,825.30","26,519.10",2.61M,-0.72%
9/28/2018,26940.1,"26,710.50","27,284.50","26,557.40",3.55M,1.59%
10/1/2018,26595.7,"26,940.10","27,169.70","26,480.90",2.18M,-1.28%
10/2/2018,27705.4,"26,633.90","27,858.50","26,404.30",6.54M,4.17%
10/3/2018,28049.8,"27,782.00","28,126.40","27,705.40",2.97M,1.24%
10/4/2018,28126.4,"28,088.10","28,164.60","27,782.00",2.36M,0.27%
10/5/2018,27169.7,"27,858.50","28,011.60","27,169.70",3.57M,-3.40%
10/8/2018,27552.4,"26,940.10","27,705.40","26,710.50",4.11M,1.41%
10/9/2018,27628.9,"27,628.90","27,935.00","27,399.30",1.60M,0.28%
10/10/2018,27054.9,"27,705.40","27,705.40","26,940.10",2.62M,-2.08%
10/11/2018,25179.8,"25,332.90","26,251.30","25,179.80",8.27M,-6.93%
10/12/2018,25868.6,"25,256.30","26,136.50","24,491.00",3.35M,2.74%
10/15/2018,24950.2,"26,021.70","26,021.70","24,950.20",1.51M,-3.55%
10/16/2018,25639,"24,950.20","25,639.00","24,950.20",1.98M,2.76%
10/17/2018,26480.9,"26,021.70","26,633.90","25,983.40",3.61M,3.28%
10/18/2018,26480.9,"26,327.80","26,901.80","25,868.60",4.22M,0.00%
10/19/2018,26480.9,"26,021.70","26,595.70","25,868.60",2.53M,0.00%
10/22/2018,26787,"26,787.00","27,131.40","26,557.40",4.58M,1.16%
10/23/2018,26710.5,"26,633.90","26,940.10","25,639.00",4.59M,-0.29%
10/24/2018,24950.2,"26,710.50","26,787.00","24,950.20",2.81M,-6.59%
10/25/2018,23878.7,"23,228.20","24,491.00","23,228.20",5.78M,-4.29%
10/26/2018,23419.5,"24,491.00","24,720.60","23,419.50",2.36M,-1.92%
10/29/2018,22118.4,"23,343.00","23,572.60","22,041.90",3.12M,-5.56%
10/30/2018,21123.5,"21,812.30","22,730.70","21,123.50",3.95M,-4.50%
10/31/2018,22577.6,"21,812.30","22,577.60","21,582.70",2.10M,6.88%
11/1/2018,23228.2,"24,070.00","24,108.30","23,189.90",3.74M,2.88%
11/2/2018,24835.4,"23,725.60","24,835.40","23,572.60",4.36M,6.92%
11/5/2018,25103.3,"24,491.00","25,103.30","24,184.80",2.18M,1.08%
11/6/2018,24491,"25,256.30","25,371.10","24,376.20",2.31M,-2.44%
11/7/2018,24835.4,"24,491.00","25,141.50","24,414.40",2.66M,1.41%
11/8/2018,24835.4,"25,639.00","25,639.00","24,797.10",2.17M,0.00%
11/9/2018,24261.4,"24,644.10","24,873.70","24,223.10",2.25M,-2.31%
11/12/2018,24644.1,"23,802.20","24,835.40","23,802.20",1.68M,1.58%
11/13/2018,23725.6,"23,955.20","24,299.60","23,725.60",2.58M,-3.73%
11/14/2018,22960.3,"23,725.60","24,108.30","22,960.30",1.90M,-3.23%
11/15/2018,23725.6,"22,960.30","24,337.90","22,883.80",1.98M,3.33%
11/16/2018,24644.1,"24,108.30","24,835.40","24,108.30",2.94M,3.87%
11/19/2018,24644.1,"24,644.10","24,911.90","24,491.00",1.91M,0.00%
11/20/2018,24261.4,"24,070.00","24,491.00","24,070.00",1.64M,-1.55%
11/21/2018,24491,"23,878.70","24,644.10","23,840.40",2.20M,0.95%
11/22/2018,24376.2,"24,644.10","24,835.40","24,337.90",2.35M,-0.47%
11/23/2018,24261.4,"24,337.90","24,567.50","24,184.80",1.69M,-0.47%
11/26/2018,24223.1,"24,031.80","24,452.70","24,031.80",994.73K,-0.16%
11/27/2018,24070,"24,414.40","24,491.00","23,725.60",1.74M,-0.63%
11/28/2018,24146.6,"24,070.00","24,223.10","23,955.20",961.05K,0.32%
11/29/2018,23917,"24,146.60","24,491.00","23,917.00",3.12M,-0.95%
11/30/2018,24031.8,"23,419.50","24,337.90","23,419.50",3.28M,0.48%
12/3/2018,25677.3,"24,491.00","25,677.30","24,337.90",4.36M,6.85%
12/4/2018,25562.5,"25,677.30","26,098.20","25,409.40",2.99M,-0.45%
12/5/2018,25906.9,"25,256.30","26,059.90","25,103.30",3.24M,1.35%
12/6/2018,25792.1,"25,792.10","25,906.90","25,409.40",2.50M,-0.44%
12/7/2018,25792.1,"25,868.60","26,327.80","25,753.80",1.53M,0.00%
12/10/2018,25792.1,"25,792.10","26,098.20","25,447.70",1.96M,0.00%
12/11/2018,25677.3,"25,792.10","25,906.90","25,562.50",1.44M,-0.45%
12/12/2018,26519.1,"25,792.10","26,519.10","25,562.50",2.80M,3.28%
12/13/2018,26251.3,"26,748.70","26,748.70","26,251.30",2.03M,-1.01%
12/14/2018,25945.1,"26,174.70","26,633.90","25,868.60",1.53M,-1.17%
12/17/2018,25409.4,"25,600.70","26,059.90","25,409.40",2.86M,-2.06%
12/18/2018,25753.8,"25,026.70","25,753.80","24,873.70",2.95M,1.36%
12/19/2018,25485.9,"25,753.80","25,983.40","25,485.90",1.65M,-1.04%
12/20/2018,25983.4,"25,639.00","26,213.00","25,562.50",2.06M,1.95%
12/21/2018,26021.7,"25,868.60","26,059.90","25,562.50",888.33K,0.15%
12/24/2018,26021.7,"26,021.70","26,595.70","25,868.60",2.34M,0.00%
12/25/2018,25065,"25,409.40","25,830.30","24,261.40",2.30M,-3.68%
12/26/2018,24950.2,"25,065.00","25,600.70","24,911.90",1.30M,-0.46%
12/27/2018,26021.7,"25,868.60","26,366.10","25,677.30",2.07M,4.29%
12/28/2018,26327.8,"25,868.60","26,327.80","25,753.80",2.68M,1.18%
1/2/2019,25639,"26,327.80","26,327.80","25,600.70",1.01M,-2.62%
1/3/2019,24491,"25,639.00","25,868.60","24,491.00",1.39M,-4.48%
1/4/2019,24146.6,"24,108.30","24,452.70","23,572.60",1.83M,-1.41%
1/7/2019,24720.6,"24,491.00","25,256.30","24,491.00",1.01M,2.38%
1/8/2019,24491,"24,950.20","24,950.20","24,414.40",702.48K,-0.93%
1/9/2019,25256.3,"24,720.60","25,294.60","24,567.50",1.35M,3.12%
1/10/2019,24873.7,"25,256.30","25,332.90","24,873.70",516.52K,-1.51%
1/11/2019,24414.4,"24,873.70","25,103.30","24,376.20",1.18M,-1.85%
1/14/2019,24414.4,"24,414.40","24,758.90","24,070.00",950.72K,0.00%
1/15/2019,24873.7,"24,299.60","25,103.30","24,299.60",730.36K,1.88%
1/16/2019,24644.1,"25,026.70","25,065.00","24,644.10",457.40K,-0.92%
1/17/2019,24452.7,"24,644.10","24,797.10","24,414.40",374.24K,-0.78%
1/18/2019,24261.4,"24,452.70","24,720.60","24,223.10",640.35K,-0.78%
1/21/2019,25141.5,"24,491.00","25,524.20","24,261.40",1.52M,3.63%
1/22/2019,25065,"25,179.80","25,332.90","25,026.70",709.27K,-0.30%
1/23/2019,25026.7,"24,797.10","25,141.50","24,567.50",575.72K,-0.15%
1/24/2019,24873.7,"24,911.90","25,141.50","24,873.70",728.89K,-0.61%
1/25/2019,24529.3,"25,026.70","25,026.70","24,491.00",718.12K,-1.38%
1/28/2019,24414.4,"24,529.30","24,758.90","24,337.90",685.69K,-0.47%
1/29/2019,24261.4,"24,414.40","24,414.40","24,146.60",799.76K,-0.63%
1/30/2019,24261.4,"24,414.40","24,682.30","24,184.80",540.07K,0.00%
1/31/2019,24108.3,"24,644.10","24,644.10","24,108.30",852.88K,-0.63%
2/1/2019,24184.8,"24,070.00","24,376.20","24,031.80",675.45K,0.32%
2/11/2019,24452.7,"24,567.50","24,682.30","24,337.90",794.50K,1.11%
2/12/2019,24835.4,"24,529.30","25,026.70","24,529.30",1.76M,1.57%
2/13/2019,24873.7,"24,911.90","24,950.20","24,682.30",1.96M,0.15%
2/14/2019,24797.1,"24,873.70","24,911.90","24,758.90",1.28M,-0.31%
2/15/2019,25371.1,"24,758.90","25,868.60","24,567.50",2.04M,2.31%
2/18/2019,25639,"25,639.00","25,792.10","25,409.40",1.20M,1.06%
2/19/2019,25179.8,"25,639.00","25,830.30","25,179.80",1.44M,-1.79%
2/20/2019,26021.7,"25,103.30","26,710.50","24,988.50",2.97M,3.34%
2/21/2019,26213,"26,213.00","26,519.10","26,021.70",2.71M,0.74%
2/22/2019,26021.7,"26,174.70","26,557.40","26,021.70",1.84M,-0.73%
2/25/2019,26021.7,"26,404.30","26,404.30","25,792.10",2.12M,0.00%
2/26/2019,25715.5,"25,792.10","26,021.70","25,639.00",1.77M,-1.18%
2/27/2019,25715.5,"25,715.50","25,983.40","25,639.00",942.09K,0.00%
2/28/2019,24873.7,"25,715.50","25,830.30","24,873.70",2.26M,-3.27%
3/1/2019,25141.5,"24,950.20","25,332.90","24,950.20",1.45M,1.08%
3/4/2019,25715.5,"25,332.90","25,830.30","25,256.30",1.15M,2.28%
3/5/2019,26480.9,"25,409.40","27,016.60","25,409.40",5.30M,2.98%
3/6/2019,26595.7,"26,480.90","26,710.50","26,327.80",2.01M,0.43%
3/7/2019,26710.5,"26,787.00","26,978.30","26,557.40",2.14M,0.43%
3/8/2019,26021.7,"26,366.10","26,557.40","25,945.10",2.28M,-2.58%
3/11/2019,25753.8,"26,098.20","26,098.20","25,600.70",1.43M,-1.03%
3/12/2019,27169.7,"26,098.20","27,169.70","25,868.60",2.13M,5.50%
3/13/2019,27246.2,"27,016.60","27,514.10","26,940.10",3.60M,0.28%
3/14/2019,27705.4,"27,246.20","28,088.10","26,940.10",3.33M,1.69%
3/15/2019,28470.8,"27,705.40","28,700.40","27,475.80",4.00M,2.76%
3/18/2019,28547.3,"28,470.80","28,776.90","28,241.20",3.68M,0.27%
3/19/2019,28011.6,"28,432.50","28,547.30","27,935.00",3.55M,-1.88%
3/20/2019,27628.9,"27,667.20","27,935.00","27,169.70",3.40M,-1.37%
3/21/2019,26633.9,"27,743.70","28,049.80","26,633.90",2.82M,-3.60%
3/22/2019,26863.5,"27,093.20","27,322.80","26,633.90",2.36M,0.86%
3/25/2019,26404.3,"26,098.20","26,787.00","25,639.00",2.63M,-1.71%
3/26/2019,26251.3,"26,710.50","26,863.50","26,174.70",1.31M,-0.58%
3/27/2019,26710.5,"26,672.20","26,863.50","26,251.30",1.56M,1.75%
3/28/2019,27246.2,"26,366.10","27,437.60","26,366.10",2.76M,2.01%
3/29/2019,27399.3,"27,246.20","27,552.40","27,246.20",2.08M,0.56%
4/1/2019,27169.7,"27,399.30","27,782.00","27,016.60",1.14M,-0.84%
4/2/2019,26633.9,"27,552.40","27,552.40","26,633.90",1.83M,-1.97%
4/3/2019,27322.8,"26,633.90","27,628.90","26,366.10",2.38M,2.59%
4/4/2019,27016.6,"27,552.40","27,552.40","26,901.80",1.33M,-1.12%
4/5/2019,26825.3,"27,016.60","27,322.80","26,633.90",927.74K,-0.71%
4/8/2019,27169.7,"26,633.90","27,208.00","26,633.90",1.31M,1.28%
4/9/2019,27361,"27,169.70","27,705.40","27,169.70",2.62M,0.70%
4/10/2019,26940.1,"27,361.00","27,399.30","26,940.10",657.17K,-1.54%
4/11/2019,26901.8,"27,016.60","27,169.70","26,748.70",809.91K,-0.14%
4/12/2019,26595.7,"26,863.50","26,940.10","26,557.40",1.12M,-1.14%
4/16/2019,27169.7,"26,480.90","27,246.20","26,174.70",1.77M,2.16%
4/17/2019,26633.9,"27,169.70","27,169.70","26,633.90",1.07M,-1.97%
4/18/2019,26633.9,"26,633.90","27,093.20","26,519.10",1.28M,0.00%
4/19/2019,26672.2,"26,633.90","26,940.10","26,557.40",369.60K,0.14%
4/22/2019,26174.7,"26,672.20","26,672.20","25,983.40",864.62K,-1.87%
4/23/2019,26174.7,"26,480.90","26,480.90","25,983.40",1.26M,0.00%
4/24/2019,26480.9,"26,404.30","26,633.90","26,251.30",676.77K,1.17%
4/25/2019,26404.3,"26,480.90","26,787.00","26,404.30",584.35K,-0.29%
4/26/2019,26633.9,"26,404.30","26,710.50","26,404.30",608.98K,0.87%
5/2/2019,26404.3,"26,787.00","26,787.00","26,404.30",608.05K,-0.86%
5/3/2019,26174.7,"26,404.30","26,633.90","26,174.70",698.44K,-0.87%
5/6/2019,25332.9,"25,753.80","25,945.10","25,256.30",1.53M,-3.22%
5/7/2019,25332.9,"25,485.90","25,945.10","25,179.80",1.19M,0.00%
5/8/2019,24758.9,"25,026.70","25,256.30","24,758.90",1.42M,-2.27%
5/9/2019,23802.2,"24,988.50","25,103.30","23,725.60",2.44M,-3.86%
5/10/2019,24491,"24,108.30","24,644.10","24,031.80",1.38M,2.89%
5/13/2019,25026.7,"24,491.00","25,103.30","24,491.00",979.04K,2.19%
5/14/2019,24797.1,"24,835.40","24,950.20","24,491.00",1.37M,-0.92%
5/15/2019,25179.8,"24,950.20","25,332.90","24,720.60",1.84M,1.54%
5/16/2019,24950.2,"25,218.10","25,256.30","24,835.40",976.23K,-0.91%
5/17/2019,24605.8,"25,026.70","25,026.70","24,491.00",1.18M,-1.38%
5/20/2019,25026.7,"24,567.50","25,179.80","24,567.50",1.21M,1.71%
5/21/2019,25294.6,"25,026.70","25,447.70","24,950.20",2.16M,1.07%
5/22/2019,25409.4,"25,294.60","25,715.50","25,294.60",1.59M,0.45%
5/23/2019,25562.5,"25,256.30","25,562.50","24,950.20",1.00M,0.60%
5/24/2019,24873.7,"25,332.90","25,447.70","24,873.70",1.90M,-2.69%
5/27/2019,24950.2,"24,873.70","25,026.70","24,797.10",661.59K,0.31%
5/28/2019,24720.6,"24,873.70","25,103.30","24,605.80",1.11M,-0.92%
5/29/2019,24491,"24,720.60","24,835.40","24,452.70",1.13M,-0.93%
5/30/2019,24337.9,"24,644.10","24,720.60","24,337.90",844.96K,-0.63%
5/31/2019,24108.3,"24,223.10","24,414.40","24,070.00",1.15M,-0.94%
6/3/2019,23419.5,"24,031.80","24,108.30","23,419.50",1.63M,-2.86%
6/4/2019,24491,"23,419.50","24,491.00","23,381.20",1.09M,4.58%
6/5/2019,24031.8,"24,491.00","24,644.10","24,031.80",607.13K,-1.87%
6/6/2019,23955.2,"24,031.80","24,261.40","23,649.10",414.54K,-0.32%
6/7/2019,24261.4,"23,955.20","24,261.40","23,955.20",577.67K,1.28%
6/10/2019,24261.4,"24,337.90","24,567.50","24,261.40",593.04K,0.00%
6/11/2019,24414.4,"24,337.90","24,491.00","24,184.80",734.99K,0.63%
6/12/2019,24108.3,"24,261.40","24,414.40","24,070.00",441.84K,-1.25%
6/13/2019,24108.3,"24,031.80","24,299.60","24,031.80",363.65K,0.00%
6/14/2019,24605.8,"24,261.40","24,682.30","24,108.30",2.00M,2.06%
6/17/2019,24567.5,"24,644.10","24,911.90","24,452.70",872.48K,-0.16%
6/18/2019,24491,"24,414.40","24,567.50","24,261.40",344.21K,-0.31%
6/19/2019,24491,"24,797.10","24,797.10","24,452.70",580.83K,0.00%
6/20/2019,24988.5,"24,491.00","25,026.70","24,414.40",1.44M,2.03%
6/21/2019,24873.7,"25,026.70","25,218.10","24,835.40",630.94K,-0.46%
6/24/2019,24950.2,"24,988.50","25,256.30","24,797.10",943.43K,0.31%
6/25/2019,24567.5,"24,950.20","25,026.70","24,567.50",923.72K,-1.53%
6/26/2019,24873.7,"24,491.00","24,911.90","24,414.40",1.32M,1.25%
6/27/2019,24491,"24,835.40","24,835.40","24,491.00",836.14K,-1.54%
6/28/2019,24261.4,"24,491.00","24,644.10","24,031.80",821.52K,-0.94%
7/1/2019,24758.9,"24,644.10","24,873.70","24,567.50",692.29K,2.05%
7/2/2019,24529.3,"24,567.50","24,797.10","24,529.30",571.93K,-0.93%
7/3/2019,24567.5,"24,491.00","24,797.10","24,491.00",515.51K,0.16%
7/4/2019,25103.3,"24,797.10","25,141.50","24,644.10",1.44M,2.18%
7/5/2019,25103.3,"24,988.50","25,409.40","24,950.20",1.52M,0.00%
7/8/2019,24911.9,"25,179.80","25,179.80","24,797.10",709.57K,-0.76%
7/9/2019,24950.2,"24,797.10","25,026.70","24,797.10",507.71K,0.15%
7/10/2019,24797.1,"24,950.20","25,141.50","24,797.10",879.25K,-0.61%
7/11/2019,25600.7,"24,950.20","25,639.00","24,797.10",3.10M,3.24%
7/12/2019,25562.5,"25,639.00","25,868.60","25,485.90",1.78M,-0.15%
7/15/2019,25485.9,"25,485.90","25,639.00","25,447.70",1.15M,-0.30%
7/16/2019,26442.6,"25,600.70","26,442.60","25,600.70",4.14M,3.75%
7/17/2019,26442.6,"26,404.30","26,710.50","26,213.00",1.95M,0.00%
7/18/2019,26557.4,"26,366.10","26,557.40","26,174.70",1.81M,0.43%
7/19/2019,26710.5,"26,787.00","27,093.20","26,557.40",2.15M,0.58%
7/22/2019,27361,"26,940.10","27,514.10","26,787.00",3.60M,2.44%
7/23/2019,26978.3,"27,361.00","27,361.00","26,557.40",2.68M,-1.40%
7/24/2019,26366.1,"27,093.20","27,093.20","26,174.70",2.37M,-2.27%
7/25/2019,26940.1,"26,251.30","26,940.10","26,251.30",1.66M,2.18%
7/26/2019,27399.3,"26,787.00","27,475.80","26,787.00",2.75M,1.70%
7/29/2019,27399.3,"27,322.80","27,399.30","27,016.60",1.70M,0.00%
7/30/2019,26787,"27,246.20","27,246.20","26,748.70",2.04M,-2.23%
7/31/2019,27169.7,"26,787.00","27,169.70","26,557.40",1.17M,1.43%
8/1/2019,27131.4,"27,169.70","27,169.70","26,825.30",936.57K,-0.14%
8/2/2019,27399.3,"26,787.00","27,552.40","26,710.50",2.29M,0.99%
8/5/2019,27399.3,"27,169.70","27,399.30","27,131.40",2.48M,0.00%
8/6/2019,26940.1,"26,404.30","27,284.50","26,404.30",1.55M,-1.68%
8/7/2019,26557.4,"27,054.90","27,169.70","26,557.40",1.36M,-1.42%
8/8/2019,26557.4,"26,557.40","26,901.80","26,519.10",1.14M,0.00%
8/9/2019,26557.4,"26,787.00","26,787.00","26,174.70",1.26M,0.00%
8/12/2019,27054.9,"26,672.20","27,093.20","26,059.90",1.73M,1.87%
8/13/2019,26710.5,"26,825.30","27,093.20","26,595.70",1.03M,-1.27%
8/14/2019,26863.5,"27,016.60","27,093.20","26,595.70",654.82K,0.57%
8/15/2019,26863.5,"26,404.30","26,863.50","26,404.30",693.16K,0.00%
8/16/2019,27552.4,"26,787.00","28,088.10","26,710.50",4.07M,2.56%
8/19/2019,28088.1,"27,935.00","28,317.70","27,782.00",1.42M,1.94%
8/20/2019,28164.6,"28,279.40","28,279.40","27,973.30",1.01M,0.27%
